,path,prediction
6853,18433\000030374.jpg,0.9317895
6854,18488\000019571.jpg,0.9986075
6855,18488\000019572.jpg,0.0014545023
6856,18488\000019573.jpg,0.0009506643
6857,18488\000019574.jpg,0.0028592348
6858,18488\000019575.jpg,0.0019099116
6859,18488\000019576.jpg,0.8978367
6860,18488\000019577.jpg,0.99517554
6861,18488\000019578.jpg,0.64706993
6862,18488\000019579.jpg,0.0048880577
6863,18488\000019580.jpg,0.2523039
6864,18488\000019581.jpg,0.00041341782
6865,18488\000019582.jpg,0.00043678284
6866,18488\000019583.jpg,0.99657094
6867,18488\000019584.jpg,0.9434436
6868,18488\000019585.jpg,0.0007856488
6869,18488\000019586.jpg,0.0073471367
6870,18488\000019587.jpg,0.003495127
6871,18488\000019588.jpg,0.0003707111
6872,18492\000014079.jpg,9.397248e-05
6873,18492\000014080.jpg,0.0005028546
6874,18492\000014081.jpg,0.9091536
6875,18492\000014082.jpg,0.9973036
6876,18492\000014083.jpg,0.000117490476
6877,18492\000014084.jpg,0.0006249845
6878,18492\000014085.jpg,0.112176955
6879,18493\000007050.jpg,0.008627921
6880,18493\000007051.jpg,0.0005477667
6881,18493\000007052.jpg,0.004936993
6882,18493\000007053.jpg,0.0031992197
6883,18493\000007054.jpg,0.0012132227
6884,18493\000007055.jpg,0.00014573336
6885,18493\000007056.jpg,0.003460288
6886,18493\000007057.jpg,0.016322047
6887,18493\000007058.jpg,0.023238122
6888,18493\000007059.jpg,0.008412778
6889,18493\000007060.jpg,0.042737573
6890,18493\000007061.jpg,0.022410035
6891,18493\000007062.jpg,0.0025440454
6892,18493\000007063.jpg,0.073247105
6893,18493\000007064.jpg,5.9197144e-05
6894,18493\000007065.jpg,0.00018239021
6895,18493\000007066.jpg,0.008969218
6896,18493\000007067.jpg,0.0005081296
6897,18493\000007068.jpg,0.9944315
6898,18493\000007069.jpg,0.99208146
6899,18493\000007070.jpg,0.9791006
6900,18493\000007071.jpg,0.9391787
6901,18493\000007072.jpg,0.9496552
6902,18493\000007073.jpg,0.96460265
6903,18493\000007074.jpg,0.9723023
6904,18493\000007075.jpg,0.927192
6905,18493\000007076.jpg,0.98672247
6906,18493\000007077.jpg,0.9366052
6907,18493\000007078.jpg,0.58144844
6908,18493\000007079.jpg,0.021808267
6909,18493\000007080.jpg,0.0049283206
6910,18493\000007081.jpg,0.0036555827
6911,18493\000007082.jpg,0.14553207
6912,18493\000007083.jpg,0.035941243
6913,18493\000007084.jpg,0.013216913
6914,18493\000007085.jpg,0.052660882
6915,18493\000007086.jpg,0.0020864606
6916,18493\000007087.jpg,0.04240775
6917,18493\000007088.jpg,0.5851808
6918,18493\000007089.jpg,0.00078737736
6919,18522\000010206.jpg,0.9704438
6920,18522\000010207.jpg,0.00054124
6921,18522\000010208.jpg,0.001195699
6922,18522\000010209.jpg,0.0008085668
6923,18549\000029590.jpg,0.0022019744
6924,18549\000029591.jpg,0.9816493
6925,18549\000029592.jpg,0.004340172
6926,18549\000029593.jpg,0.89644396
6927,18549\000029594.jpg,0.00071695447
6928,18549\000029595.jpg,0.008095235
6929,18549\000029596.jpg,0.0013764203
6930,18549\000029597.jpg,0.9847417
6931,18556\000024642.jpg,0.95170695
6932,18556\000024643.jpg,5.493717e-05
6933,18556\000024644.jpg,0.00028511882
6934,18556\000024645.jpg,0.0001398921
6935,18556\000024646.jpg,0.0031386912
6936,18556\000024647.jpg,0.00011857616
6937,18556\000024648.jpg,0.00045984983
6938,18556\000024649.jpg,0.00018778443
6939,18558\000010260.jpg,0.0018333495
6940,18558\000010261.jpg,0.0010508597
6941,18558\000010262.jpg,0.056015074
6942,18558\000010263.jpg,0.9253508
6943,18608\000039678.jpg,0.9688585
6944,18608\000039679.jpg,0.99096125
6945,18608\000039680.jpg,0.0013709366
6946,18608\000039681.jpg,0.00453791
6947,18608\000039682.jpg,0.0029664934
6948,18608\000039683.jpg,0.008267939
6949,18608\000039684.jpg,0.0020407736
6950,18608\000039685.jpg,2.0077585e-05
6951,18608\000039686.jpg,0.058963954
6952,18608\000039687.jpg,0.9538485
6953,18621\000037764.jpg,7.963317e-05
6954,18621\000037765.jpg,0.4643544
6955,18621\000037766.jpg,0.8617274
6956,18621\000037767.jpg,0.00032520294
6957,18621\000037768.jpg,0.8474946
6958,18642\000037451.jpg,0.002057165
6959,18642\000037452.jpg,0.98564255
6960,18642\000037453.jpg,0.020963281
6961,18642\000037454.jpg,0.00011229649
6962,18642\000037455.jpg,0.0009984076
6963,18642\000037456.jpg,0.0006287694
6964,18642\000037457.jpg,0.07450667
6965,18664\000024095.jpg,0.001779288
6966,18664\000024096.jpg,0.00088211894
6967,18664\000024097.jpg,0.9822115
6968,18664\000024098.jpg,0.00088211894
6969,18664\000024099.jpg,0.0005210042
6970,18664\000024100.jpg,0.001779288
6971,18664\000024101.jpg,0.0005210042
6972,18664\000024102.jpg,0.9822115
6973,18664\000024103.jpg,0.0013604462
6974,18664\000024104.jpg,0.003925562
6975,18664\000024105.jpg,0.0007375181
6976,18664\000024106.jpg,0.99532545
6977,18687\000005460.jpg,0.00071918964
6978,18687\000005461.jpg,0.17351034
6979,18687\000005462.jpg,0.524091
6980,18687\000005463.jpg,0.0025274754
6981,1869\000035864.jpg,0.99602693
6982,1869\000035865.jpg,0.00038081408
6983,1869\000035866.jpg,0.004824519
6984,1869\000035867.jpg,0.00010076431
6985,1869\000035868.jpg,0.0032977462
6986,1869\000035869.jpg,0.90835994
6987,1869\000035870.jpg,0.9965607
6988,18706\000010417.jpg,0.00024309754
6989,18706\000010418.jpg,0.9107246
6990,18706\000010419.jpg,2.2903578e-05
6991,18706\000010420.jpg,0.0020732582
6992,18706\000010421.jpg,0.0035036504
6993,18706\000010422.jpg,0.0005668998
6994,18706\000010423.jpg,0.9969012
6995,18706\000010424.jpg,0.0036963522
6996,18706\000010425.jpg,0.0004900396
6997,18706\000010426.jpg,0.0007677376
6998,18706\000010427.jpg,0.97483706
6999,18706\000010428.jpg,0.16066927
7000,18706\000010429.jpg,0.005030602
7001,18706\000010430.jpg,0.0021190047
7002,18706\000010431.jpg,0.0022137165
7003,18706\000010432.jpg,0.20020321
7004,18706\000010433.jpg,0.0037888288
7005,18706\000010434.jpg,0.0016697645
7006,18718\000001254.jpg,1.5571024e-05
7007,18732\000034493.jpg,0.012318015
7008,18732\000034494.jpg,0.00087445974
7009,18732\000034495.jpg,0.00028300285
7010,18732\000034496.jpg,0.9949478
7011,18732\000034497.jpg,0.00035491586
7012,18732\000034498.jpg,0.0008700788
7013,18732\000034499.jpg,0.9206839
7014,18732\000034500.jpg,0.0055033565
7015,18734\000031013.jpg,0.0028018057
7016,18734\000031014.jpg,0.0030192435
7017,18734\000031015.jpg,0.00017946959
7018,18734\000031016.jpg,0.00047945976
7019,18734\000031017.jpg,0.00023424625
7020,18734\000031018.jpg,0.00048419833
7021,18734\000031019.jpg,0.8459884
7022,18734\000031020.jpg,0.0010743141
7023,18734\000031021.jpg,0.015479356
7024,18734\000031022.jpg,0.0007317364
7025,18734\000031023.jpg,0.9965396
7026,18734\000031024.jpg,0.0053851902
7027,18750\000030941.jpg,0.0002143383
7028,18750\000030942.jpg,0.001004219
7029,18750\000030943.jpg,0.00038579106
7030,18750\000030944.jpg,0.9972636
7031,18750\000030945.jpg,0.00087973475
7032,18750\000030946.jpg,3.835858e-05
7033,18750\000030947.jpg,0.001510948
7034,18750\000030948.jpg,0.9667945
7035,1877\000003435.jpg,0.0007044971
7036,1877\000003436.jpg,0.0005277097
7037,1877\000003437.jpg,0.018237382
7038,1877\000003438.jpg,0.99707323
7039,18800\000004329.jpg,0.00028184056
7040,18800\000004330.jpg,0.9950372
7041,18800\000004331.jpg,7.8413526e-05
7042,18800\000004332.jpg,0.000451684
7043,18800\000004333.jpg,0.00041604042
7044,18800\000004334.jpg,0.5678145
7045,18800\000004335.jpg,0.9876035
7046,18800\000004336.jpg,0.16753367
7047,18800\000004337.jpg,2.641056e-06
7048,18800\000004338.jpg,0.9389198
7049,18800\000004339.jpg,0.76081395
7050,18800\000004340.jpg,0.00016885996
7051,18800\000004341.jpg,0.0019319952
7052,18800\000004342.jpg,0.0036616623
7053,18800\000004343.jpg,0.0050159395
7054,18800\000004344.jpg,0.937539
7055,18801\000010018.jpg,0.18004957
7056,18801\000010019.jpg,0.001126349
7057,18801\000010020.jpg,0.001393646
7058,18801\000010021.jpg,0.00049299
7059,18801\000010022.jpg,0.90062433
7060,18801\000010023.jpg,0.004960358
7061,18801\000010024.jpg,0.002783388
7062,18801\000010025.jpg,0.0005750954
7063,18801\000010026.jpg,0.90082586
7064,18801\000010027.jpg,0.0034238398
7065,18801\000010028.jpg,0.00055649877
7066,18801\000010029.jpg,0.00080409646
7067,18801\000010030.jpg,0.967162
7068,18801\000010031.jpg,0.0012221038
7069,18801\000010032.jpg,0.9957653
7070,18801\000010033.jpg,0.0064412057
7071,18801\000010034.jpg,0.0021344721
7072,18801\000010035.jpg,0.0017276704
7073,18801\000010036.jpg,0.004167348
7074,18801\000010037.jpg,0.00042173266
7075,18801\000010038.jpg,0.8143001
7076,18854\000031601.jpg,0.0012268722
7077,18854\000031602.jpg,0.9900723
7078,18854\000031603.jpg,0.00054368377
7079,18854\000031604.jpg,0.001244992
7080,18854\000031605.jpg,0.0011968613
7081,18854\000031606.jpg,0.9110031
7082,18854\000031607.jpg,0.0025390387
7083,18854\000031608.jpg,0.0028992593
7084,18854\000031609.jpg,0.031882703
7085,18854\000031610.jpg,0.00042918324
7086,18854\000031611.jpg,0.0021681488
7087,18854\000031612.jpg,0.09562382
7088,18854\000031613.jpg,0.00982061
7089,18854\000031614.jpg,0.00051507354
7090,18854\000031615.jpg,0.0004785061
7091,18854\000031616.jpg,0.106858015
7092,18854\000031617.jpg,0.8964828
7093,18854\000031618.jpg,0.9956609
7094,18854\000031619.jpg,0.0039883554
7095,18855\000015807.jpg,0.90306616
7096,18855\000015808.jpg,0.00051656365
7097,18855\000015809.jpg,0.99602425
7098,18895\000032303.jpg,0.99578536
7099,18895\000032304.jpg,0.0010384917
7100,18895\000032305.jpg,0.000500232
7101,18895\000032306.jpg,0.00054731965
7102,18895\000032307.jpg,0.094947755
7103,18895\000032308.jpg,0.5619259
7104,18895\000032309.jpg,0.16940776
7105,18895\000032310.jpg,0.028538078
7106,18971\000032287.jpg,0.99366784
7107,18971\000032288.jpg,0.00030338764
7108,18971\000032289.jpg,0.0014207363
7109,18971\000032290.jpg,0.0032525659
7110,18971\000032291.jpg,0.14518043
7111,18971\000032292.jpg,2.3134298e-05
7112,18971\000032293.jpg,0.1037308
7113,18971\000032294.jpg,0.00047054887
7114,18971\000032295.jpg,0.0009313226
7115,18971\000032296.jpg,0.0030789077
7116,18971\000032297.jpg,0.0058808327
7117,18971\000032298.jpg,0.08635512
7118,18971\000032299.jpg,0.002481401
7119,18971\000032300.jpg,2.4394221e-05
7120,18971\000032301.jpg,0.80932343
7121,18971\000032302.jpg,0.9935267
7122,18977\000015377.jpg,0.0013487935
7123,18977\000015378.jpg,2.4478117e-05
7124,18977\000015379.jpg,0.0026524067
7125,18977\000015380.jpg,0.00039324164
7126,18977\000015381.jpg,0.013416946
7127,18977\000015382.jpg,0.9982138
7128,18977\000015383.jpg,0.08047849
7129,18977\000015384.jpg,0.99655724
7130,18977\000015385.jpg,0.0005876124
7131,18977\000015386.jpg,0.02553919
7132,19035\000023528.jpg,0.0015226603
7133,19035\000023529.jpg,0.0025578737
7134,19035\000023530.jpg,0.995442
7135,19035\000023531.jpg,0.9082781
7136,19035\000023532.jpg,0.99765515
7137,19035\000023533.jpg,0.99274457
7138,19035\000023534.jpg,0.0022379756
7139,19035\000023535.jpg,0.0012776256
7140,19035\000023536.jpg,0.0060470104
7141,19035\000023537.jpg,0.0005480945
7142,19035\000023538.jpg,0.93188894
7143,19035\000023539.jpg,0.95784825
7144,19035\000023540.jpg,0.00059205294
7145,19035\000023541.jpg,0.0018639863
7146,19035\000023542.jpg,0.99618393
7147,19035\000023543.jpg,0.0040073097
7148,1906\000032728.jpg,0.015838772
7149,1906\000032729.jpg,1.857493e-05
7150,1906\000032730.jpg,0.0005789697
7151,1906\000032731.jpg,0.9964653
7152,1906\000032732.jpg,0.54648894
7153,1906\000032733.jpg,0.009187609
7154,1906\000032734.jpg,0.39149937
7155,1906\000032735.jpg,0.3209618
7156,1906\000032736.jpg,0.00074481964
7157,1906\000032737.jpg,0.010956794
7158,1906\000032738.jpg,0.8848797
7159,1906\000032739.jpg,0.9966922
7160,19061\000007410.jpg,0.00035977364
7161,19061\000007411.jpg,0.9963167
7162,19061\000007412.jpg,0.006570667
7163,19061\000007413.jpg,0.00039342046
7164,1910\000039608.jpg,0.00074899197
7165,1910\000039609.jpg,8.706314e-05
7166,1910\000039610.jpg,0.00045242906
7167,1910\000039611.jpg,0.9865825
7168,1910\000039612.jpg,8.551739e-05
7169,1910\000039613.jpg,0.000238657
7170,1910\000039614.jpg,0.001060158
7171,1910\000039615.jpg,0.7790138
7172,1910\000039616.jpg,0.0018142164
7173,1910\000039617.jpg,0.0018142164
7174,1910\000039618.jpg,0.00012180163
7175,1910\000039619.jpg,0.00014525652
7176,1910\000039620.jpg,0.0023005605
7177,1910\000039621.jpg,0.006762475
7178,1910\000039622.jpg,0.0037189424
7179,1910\000039623.jpg,0.0020042956
7180,1910\000039624.jpg,0.0067919493
7181,1910\000039625.jpg,0.016839087
7182,1910\000039626.jpg,0.0018474162
7183,1910\000039627.jpg,0.0053928792
7184,1910\000039628.jpg,0.09622866
7185,1910\000039629.jpg,0.99341565
7186,1910\000039630.jpg,0.52591044
7187,19101\000039106.jpg,0.001984924
7188,19101\000039107.jpg,0.6542657
7189,19101\000039108.jpg,0.914994
7190,19101\000039109.jpg,0.032722056
7191,19101\000039110.jpg,1.9294288e-05
7192,19101\000039111.jpg,0.006552756
7193,19101\000039112.jpg,0.69431746
7194,19101\000039113.jpg,0.017079145
7195,19101\000039114.jpg,0.42380357
7196,19101\000039115.jpg,0.06725478
7197,19101\000039116.jpg,0.005512774
7198,19101\000039117.jpg,0.9751776
7199,19101\000039118.jpg,0.98412025
7200,19113\000031472.jpg,0.0004929602
7201,19113\000031473.jpg,0.0032652617
7202,19113\000031474.jpg,0.9869635
7203,19113\000031475.jpg,0.0014884174
7204,19113\000031476.jpg,3.6439847e-05
7205,19113\000031477.jpg,0.0026015043
7206,19113\000031478.jpg,0.7554716
7207,19113\000031479.jpg,0.7707441
7208,19113\000031480.jpg,0.0011569858
7209,19113\000031481.jpg,0.0011779368
7210,19113\000031482.jpg,0.0004041195
7211,19113\000031483.jpg,0.0016866922
7212,19113\000031484.jpg,0.6505303
7213,19113\000031485.jpg,0.8036109
7214,19113\000031486.jpg,0.0006753206
7215,19113\000031487.jpg,0.0014185905
7216,19113\000031488.jpg,0.0004361868
7217,19113\000031489.jpg,0.020491004
7218,19113\000031490.jpg,0.012631983
7219,19113\000031491.jpg,0.0262371
7220,19113\000031492.jpg,0.1768119
7221,19113\000031493.jpg,0.0040722787
7222,19113\000031494.jpg,0.6217483
7223,19113\000031495.jpg,0.00023448467
7224,19113\000031496.jpg,0.10524273
7225,19113\000031497.jpg,0.0008302331
7226,19113\000031498.jpg,0.4749433
7227,19113\000031499.jpg,0.9703109
7228,19113\000031500.jpg,0.95302796
7229,19113\000031501.jpg,0.9950038
7230,19113\000031502.jpg,0.008745581
7231,19113\000031503.jpg,0.47134584
7232,19113\000031504.jpg,0.0010638535
7233,19113\000031505.jpg,0.13554892
7234,19113\000031506.jpg,0.6533686
7235,19113\000031507.jpg,2.7533562e-05
7236,19113\000031508.jpg,0.13960388
7237,19113\000031509.jpg,0.040628463
7238,1912\000000744.jpg,0.0016914904
7239,1912\000000745.jpg,0.0051463842
7240,1912\000000746.jpg,0.9968586
7241,1912\000000747.jpg,0.0063421726
7242,1912\000000748.jpg,0.0029827952
7243,1912\000000749.jpg,0.0014141202
7244,1912\000000750.jpg,6.137838e-05
7245,1912\000000751.jpg,0.0081707835
7246,1912\000000752.jpg,0.0026404262
7247,1912\000000753.jpg,0.005585581
7248,1912\000000754.jpg,0.006041199
7249,19127\000028892.jpg,0.00034067035
7250,19127\000028893.jpg,0.001924336
7251,19127\000028894.jpg,0.99272346
7252,19127\000028895.jpg,5.5762033e-05
7253,19127\000028896.jpg,0.99259305
7254,19127\000028897.jpg,0.94826436
7255,19127\000028898.jpg,0.970438
7256,19127\000028899.jpg,0.0025853813
7257,19127\000028900.jpg,0.00069624186
7258,19127\000028901.jpg,0.0017335117
7259,19127\000028902.jpg,0.9037237
7260,19127\000028903.jpg,0.52628773
7261,19167\000030130.jpg,0.0015587211
7262,19167\000030131.jpg,0.0024702847
7263,19167\000030132.jpg,0.00070625544
7264,19167\000030133.jpg,0.0008004308
7265,19167\000030134.jpg,0.06764957
7266,19167\000030135.jpg,0.80447805
7267,19167\000030136.jpg,0.92097807
7268,19167\000030137.jpg,0.0020784736
7269,19167\000030138.jpg,0.9849095
7270,19167\000030139.jpg,0.0015070736
7271,19167\000030140.jpg,0.9474035
7272,19167\000030141.jpg,0.9337269
7273,19180\000028865.jpg,0.0018323362
7274,19180\000028866.jpg,0.00025731325
7275,19180\000028867.jpg,0.0013004243
7276,19180\000028868.jpg,0.97826004
7277,19180\000028869.jpg,0.025895149
7278,19180\000028870.jpg,0.028689176
7279,19180\000028871.jpg,0.047902614
7280,19180\000028872.jpg,0.63842154
7281,19180\000028873.jpg,0.57692116
7282,19180\000028874.jpg,0.0006698966
7283,19180\000028875.jpg,0.011748433
7284,19180\000028876.jpg,0.0011593401
7285,19180\000028877.jpg,0.1045894
7286,19180\000028878.jpg,0.12326151
7287,19180\000028879.jpg,0.0019038618
7288,19180\000028880.jpg,0.996652
7289,19180\000028881.jpg,0.99676603
7290,19180\000028882.jpg,0.8478644
7291,19184\000000464.jpg,0.0015512109
7292,19184\000000465.jpg,0.019238949
7293,19184\000000466.jpg,0.4712072
7294,19206\000027820.jpg,0.00050112605
7295,19206\000027821.jpg,0.91668934
7296,19206\000027822.jpg,5.6786947e-05
7297,19206\000027823.jpg,0.0010866821
7298,19206\000027824.jpg,0.0014207065
7299,19206\000027825.jpg,0.0015412271
7300,19206\000027826.jpg,0.9981904
7301,19206\000027827.jpg,0.000767231
7302,19215\000030347.jpg,0.18760431
7303,19215\000030348.jpg,0.015884578
7304,19215\000030349.jpg,0.00089788437
7305,19215\000030350.jpg,0.9607211
7306,19215\000030351.jpg,0.49386123
7307,19215\000030352.jpg,0.86962974
7308,19215\000030353.jpg,0.9695072
7309,19215\000030354.jpg,0.10464838
7310,19257\000007259.jpg,0.0072052777
7311,19257\000007260.jpg,0.006633699
7312,19257\000007261.jpg,0.0045589805
7313,19257\000007262.jpg,0.2764967
7314,19266\000007636.jpg,0.0053956807
7315,19266\000007637.jpg,0.004499465
7316,19266\000007638.jpg,0.0029645562
7317,19266\000007639.jpg,0.9962887
7318,19280\000043855.jpg,0.00022777915
7319,19280\000043856.jpg,0.00152269
7320,19280\000043857.jpg,0.85021305
7321,19280\000043858.jpg,0.9175024
7322,19280\000043859.jpg,0.0018401742
7323,19280\000043860.jpg,0.98535836
7324,19280\000043862.jpg,0.9978159
7325,19280\000043863.jpg,0.00047299266
7326,19280\000043864.jpg,0.9542639
7327,19280\000043865.jpg,0.0033103824
7328,19280\000043866.jpg,1.3307036e-05
7329,19280\000043867.jpg,0.0020583868
7330,19280\000043868.jpg,0.006397933
7331,19280\000043870.jpg,0.037120193
7332,19280\000043871.jpg,0.00086945295
7333,19280\000043872.jpg,0.022423804
7334,19280\000043873.jpg,0.9936271
7335,19280\000043874.jpg,0.9703176
7336,19280\000043875.jpg,0.91779304
7337,19280\000043876.jpg,0.083711
7338,1930\000007959.jpg,0.9107711
7339,1930\000007960.jpg,0.0031208992
7340,1930\000007961.jpg,0.00029298663
7341,1930\000007962.jpg,0.20165539
7342,19324\000015241.jpg,0.0045132637
7343,19324\000015242.jpg,0.043629795
7344,19324\000015243.jpg,0.0064460337
7345,19324\000015244.jpg,0.7696456
7346,19324\000015245.jpg,0.00033834577
7347,19324\000015246.jpg,0.0034864247
7348,19324\000015247.jpg,0.0029300153
7349,19324\000015248.jpg,0.9706329
7350,19326\000032357.jpg,0.0031958222
7351,19326\000032358.jpg,0.0064890683
7352,19326\000032359.jpg,0.01053378
7353,19326\000032360.jpg,0.122850835
7354,19326\000032361.jpg,0.0014048815
7355,19326\000032362.jpg,0.0051372647
7356,19326\000032363.jpg,0.00061008334
7357,19326\000032364.jpg,0.9944072
7358,19340\000011674.jpg,0.0004605651
7359,19340\000011675.jpg,0.003934771
7360,19340\000011676.jpg,0.0004172325
7361,19340\000011677.jpg,0.9960934
7362,19340\000011678.jpg,0.00094407797
7363,19340\000011679.jpg,0.001401782
7364,19340\000011680.jpg,0.02570936
7365,19340\000011681.jpg,0.99544454
7366,19359\000008372.jpg,0.00017866492
7367,19359\000008373.jpg,0.0015054941
7368,19359\000008374.jpg,0.99504256
7369,19359\000008375.jpg,0.000120077144
7370,19386\000033522.jpg,0.0023738444
7371,19386\000033523.jpg,0.0012671351
7372,19386\000033524.jpg,0.01733452
7373,19386\000033525.jpg,0.0012019873
7374,19386\000033526.jpg,0.013859659
7375,19386\000033527.jpg,0.0011845231
7376,19386\000033528.jpg,0.031623423
7377,19386\000033529.jpg,0.01572296
7378,19390\000010131.jpg,0.06889933
7379,19390\000010132.jpg,0.0017667115
7380,19390\000010133.jpg,0.0039116144
7381,19390\000010134.jpg,0.9948135
7382,19394\000034569.jpg,0.00019267201
7383,19394\000034570.jpg,0.9972788
7384,19394\000034571.jpg,0.0001346767
7385,19394\000034572.jpg,0.00021797419
7386,19394\000034573.jpg,0.00039875507
7387,19394\000034574.jpg,0.027194828
7388,19394\000034575.jpg,0.0049374104
7389,19394\000034576.jpg,0.12592092
7390,19394\000034577.jpg,0.086132824
7391,19394\000034578.jpg,0.033949494
7392,19394\000034579.jpg,0.09116572
7393,19394\000034580.jpg,0.84570974
7394,19394\000034581.jpg,0.9961767
7395,19403\000028953.jpg,0.0011704862
7396,19403\000028954.jpg,0.0068300664
7397,19403\000028955.jpg,0.00051528215
7398,19403\000028956.jpg,0.96714693
7399,19403\000028957.jpg,0.94344914
7400,19403\000028958.jpg,0.000105678875
7401,19403\000028959.jpg,0.032235175
7402,19403\000028960.jpg,0.00428617
7403,19403\000028961.jpg,0.98351276
7404,19403\000028962.jpg,0.021281838
7405,19403\000028963.jpg,0.00077828765
7406,19403\000028964.jpg,0.0027000308
7407,19417\000022427.jpg,0.0011924803
7408,19417\000022428.jpg,0.76117444
7409,19417\000022429.jpg,0.50618213
7410,19417\000022430.jpg,0.003989935
7411,19417\000022431.jpg,0.0035122037
7412,19417\000022432.jpg,0.0012709796
7413,19417\000022433.jpg,0.14237669
7414,19417\000022434.jpg,0.0037642717
7415,19417\000022435.jpg,0.9029217
7416,19417\000022436.jpg,0.003270328
7417,19417\000022437.jpg,0.0050386786
7418,19417\000022438.jpg,0.98911047
7419,19417\000022439.jpg,0.0037814975
7420,19417\000022440.jpg,0.021169305
7421,19417\000022441.jpg,0.0067405403
7422,19417\000022442.jpg,0.0002976954
7423,19417\000022443.jpg,0.0032511652
7424,19417\000022444.jpg,0.9888623
7425,19417\000022445.jpg,0.0045857728
7426,19417\000022446.jpg,0.0007646978
7427,19417\000022447.jpg,2.648483e-05
7428,19417\000022448.jpg,0.29726386
7429,19417\000022449.jpg,0.9793861
7430,19417\000022450.jpg,0.18595666
7431,19417\000022451.jpg,0.0006085932
7432,19417\000022452.jpg,0.0026891828
7433,19417\000022453.jpg,0.0012372136
7434,19417\000022454.jpg,0.00018423796
7435,19417\000022455.jpg,0.0009033382
7436,19417\000022456.jpg,0.0015259981
7437,19417\000022457.jpg,0.000572145
7438,19417\000022458.jpg,0.0003684461
7439,19417\000022459.jpg,0.06956726
7440,19417\000022460.jpg,0.29452744
7441,19417\000022461.jpg,9.402905e-05
7442,19417\000022462.jpg,4.195437e-05
7443,19417\000022463.jpg,4.7311354e-05
7444,19417\000022464.jpg,8.119148e-05
7445,19417\000022465.jpg,4.1561274e-05
7446,19417\000022466.jpg,0.0023083985
7447,19417\000022467.jpg,0.0035909712
7448,19417\000022468.jpg,0.028331757
7449,19417\000022469.jpg,0.0011230707
7450,19417\000022470.jpg,0.0200108
7451,19417\000022471.jpg,0.0008251071
7452,19417\000022472.jpg,0.9049351
7453,19417\000022473.jpg,0.9937593
7454,19417\000022474.jpg,0.9487071
7455,19417\000022475.jpg,0.002483964
7456,19417\000022476.jpg,0.03040421
7457,19417\000022477.jpg,0.002633512
7458,19417\000022478.jpg,0.030536711
7459,19417\000022479.jpg,0.9575193
7460,19568\000029522.jpg,0.0016204417
7461,19568\000029523.jpg,0.0013750494
7462,19568\000029524.jpg,0.9946846
7463,19568\000029525.jpg,0.0015403032
7464,19568\000029526.jpg,0.0005054176
7465,19568\000029527.jpg,0.0011588037
7466,19568\000029528.jpg,0.9952962
7467,19568\000029529.jpg,0.00030338764
7468,19648\000007298.jpg,0.00077590346
7469,19648\000007299.jpg,0.0007802844
7470,19648\000007300.jpg,0.9936286
7471,19648\000007301.jpg,0.48219696
7472,19648\000007302.jpg,0.9908004
7473,19648\000007303.jpg,0.0009198487
7474,19648\000007304.jpg,0.0023406446
7475,19648\000007305.jpg,0.0026584864
7476,1967\000025956.jpg,0.99744284
7477,1967\000025957.jpg,0.0014894605
7478,1967\000025958.jpg,0.0052957237
7479,1967\000025959.jpg,0.0025425553
7480,1967\000025960.jpg,0.001231432
7481,1967\000025961.jpg,0.0006095469
7482,1967\000025962.jpg,0.0022699833
7483,1967\000025963.jpg,0.9960941
7484,19671\000002223.jpg,0.0011538565
7485,19671\000002224.jpg,0.9512379
7486,19671\000002225.jpg,0.550357
7487,19671\000002226.jpg,0.00029689074
7488,19671\000002227.jpg,0.00051662326
7489,19671\000002228.jpg,0.00065904856
7490,19671\000002229.jpg,0.00037688017
7491,19671\000002230.jpg,0.00463292
7492,19683\000035235.jpg,0.0005258322
7493,19683\000035236.jpg,0.0005567074
7494,19683\000035237.jpg,0.99750775
7495,19683\000035238.jpg,0.003287524
7496,19683\000035239.jpg,0.77067405
7497,19683\000035240.jpg,0.9970865
7498,19683\000035241.jpg,0.35018742
7499,19683\000035242.jpg,0.00025188923
7500,19683\000035243.jpg,0.0027102828
7501,19683\000035244.jpg,0.0016870201
7502,19683\000035245.jpg,0.003715247
7503,197027\000031780.jpg,0.00045785308
7504,197027\000031781.jpg,0.00065004826
7505,197027\000031782.jpg,0.9972241
7506,197027\000031783.jpg,0.0009357631
7507,197027\000031784.jpg,0.0020300448
7508,197027\000031785.jpg,0.0008805096
7509,197027\000031786.jpg,0.992957
7510,197027\000031787.jpg,0.00024595857
7511,197027\000031788.jpg,0.0004361272
7512,197027\000031789.jpg,0.00047004223
7513,197027\000031790.jpg,0.99471533
7514,197027\000031791.jpg,0.9391892
7515,197027\000031792.jpg,0.29623976
7516,197027\000031793.jpg,0.0014223456
7517,197027\000031794.jpg,0.0068208277
7518,197027\000031795.jpg,0.0067638755
7519,197146\000028223.jpg,0.0047990084
7520,197146\000028224.jpg,0.00010516392
7521,197146\000028225.jpg,3.6756657e-05
7522,197146\000028226.jpg,0.9911136
7523,197146\000028227.jpg,0.0043057203
7524,197146\000028228.jpg,0.003952503
7525,197146\000028229.jpg,0.0013541579
7526,197146\000028230.jpg,0.90216434
7527,197146\000028231.jpg,0.004344493
7528,197146\000028232.jpg,0.003701508
7529,197146\000028233.jpg,0.56942654
7530,197146\000028234.jpg,0.5009773
7531,197146\000028235.jpg,0.094251275
7532,197146\000028236.jpg,0.0022319853
7533,197146\000028237.jpg,0.8620248
